DNA Test ID,DNA Sample Timestamp,Beach,DNA Sample 1 Reading,DNA Sample 2 Reading,DNA Reading Mean,Culture Test ID,Culture Sample 1 Timestamp,Culture Sample 1 Reading,Culture Sample 2 Reading,Culture Reading Mean,Culture Note,Culture Sample Interval,Culture Sample 2 Timestamp,Latitude,Longitude,Location
,,Foster,,,,91956,8/20/09 0:00,24.1,19.9,21.9,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
,,Rogers,,,,88400,7/22/10 0:00,46.5,75.9,59.4,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
,,12th Street,,,,106249,7/30/13 0:00,29,31,30,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
,,57th Street,,,,107387,7/20/12 0:00,122.3,157.6,138.8,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
,,57th Street,,,,108920,5/22/13 0:00,16,7,10.6,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
,,Oakwood,,,,94605,5/19/15 0:00,3,4,3.5,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
,,Montrose,,,,108226,5/21/14 0:00,270,73,140.4,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,57th Street,,,,110838,5/29/12 0:00,410.6,114.5,216.8,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
,,Oakwood,,,,110475,7/9/13 0:00,12,10,11,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
,,Montrose Dog,,,,109355,8/13/13 0:00,866,816,840.6,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
,,Leone,,,,95149,8/18/15 0:00,37,127,68.5,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,Howard,,,,114039,8/29/16 9:55,19,20,19.5,,1,8/29/16 9:56,42.0188,-87.6663,"(42.0188, -87.6663)"
7871,7/11/18 0:00,Montrose,317,48,123.4,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Calumet,,,,103700,6/7/06 0:00,313,517.2,402.3,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
,,Leone,,,,89075,6/7/10 0:00,57.8,72.7,64.8,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
5293,8/19/17 0:00,Marion Mahony Griffin (Jarvis),68,331,150,,,,,,,,,42.0161,-87.6647,"(42.0161, -87.6647)"
,,South Shore,,,,92245,9/2/09 0:00,42.6,38.3,40.4,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
1526,7/29/16 12:46,North Avenue,222,109,155.6,113579,7/29/16 7:00,38,31,34.3,,1,7/29/16 7:01,41.9148,-87.6273,"(41.9148, -87.6273)"
,,Juneway,,,,90867,9/2/10 0:00,90.8,35.9,57.1,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
,,Oak Street,,,,89639,8/12/10 0:00,20.3,6.3,11.3,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
,,Ohio Street,,,,102143,8/19/08 0:00,20.3,17.3,18.7,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
5090,8/13/17 0:00,Marion Mahony Griffin (Jarvis),189,108,142.9,,,,,,,,,42.0161,-87.6647,"(42.0161, -87.6647)"
,,Calumet,,,,108916,5/22/13 0:00,86,147,112.4,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
,,South Shore,,,,98459,6/20/07 0:00,122.3,150,135.4,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
8687,7/30/18 0:00,Oakwood,82,30,49.6,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
5576,8/28/17 0:00,Leone,78,69,73.4,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,57th Street,,,,87679,6/25/10 0:00,17.3,17.3,17.3,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
,,Rainbow,,,,104443,5/31/07 0:00,6.3,4.1,5.1,,,,41.758,-87.551,"(41.758, -87.551)"
,,Montrose,,,,101855,6/1/09 0:00,130.9,29.9,62.6,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Calumet,,,,96861,8/27/13 0:00,128,61,88.4,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
,,Ohio Street,,,,108373,6/9/14 0:00,192,147,168,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
9449,8/16/18 0:00,Oak Street,89,54,69.3,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
,,North Avenue,,,,111719,5/28/14 0:00,153,260,199.4,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
,,57th Street,,,,101198,8/7/08 0:00,93.3,90.9,92.1,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
,,Osterman,,,,113832,8/15/16 9:20,345,197,260.7,,1,8/15/16 9:21,41.9877,-87.6545,"(41.9877, -87.6545)"
8465,7/25/18 12:26,Calumet,267,168,211.8,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
,,Oak Street,,,,95184,8/20/15 0:00,1,5,2.2,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
,,Oak Street,,,,104197,6/23/06 0:00,45.7,32.7,38.7,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
,,Calumet,,,,90022,6/17/11 0:00,313.7,30.5,97.8,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
1231,7/16/16 12:20,Montrose,19,25,21.8,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,South Shore,,,,98667,6/14/07 0:00,135.4,17.5,48.7,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
,,North Avenue,,,,95522,7/18/14 0:00,3,6,4.2,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
,,57th Street,,,,97977,7/12/06 0:00,139.6,238.2,182.4,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
,,Leone,,,,93462,8/25/14 0:00,7,3,4.6,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,57th Street,,,,104922,6/17/13 0:00,1,3,1.7,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
,,Foster,,,,91467,6/25/09 0:00,365.4,110.6,201,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
,,Loyola,,,,98785,7/23/07 0:00,102.2,73.3,86.6,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,Calumet,,,,97733,8/1/11 0:00,25.9,23.8,24.8,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
,,Ohio Street,,,,111673,5/26/14 0:00,121,40,69.6,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
,,Leone,,,,96235,8/10/11 0:00,25.9,39.9,32.1,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,Foster,,,,88206,6/3/10 0:00,127.4,131.7,129.5,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
,,Osterman,,,,113920,8/19/16 8:12,42,22,30.4,,1,8/19/16 8:13,41.9877,-87.6545,"(41.9877, -87.6545)"
3077,6/22/17 0:00,63rd Street,316,367,340.5,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
,,Foster,,,,107052,8/1/13 0:00,10,14,11.8,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
,,Leone,,,,107968,8/15/13 0:00,81,47,61.7,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,Foster,,,,97623,6/15/11 0:00,88.6,75.4,81.7,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
,,12th Street,,,,110420,7/7/14 0:00,4,1,2,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
4900,8/8/17 0:00,Marion Mahony Griffin (Jarvis),446,395,419.7,,,,,,,,,42.0161,-87.6647,"(42.0161, -87.6647)"
,,Rainbow,,,,107180,6/3/14 0:00,98,101,99.5,,,,41.758,-87.551,"(41.758, -87.551)"
8048,7/14/18 0:00,Foster,1244,549,826.4,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
,,North Avenue,,,,100269,6/10/08 0:00,2,1,1.4,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
,,Rogers,,,,100302,6/11/08 0:00,1,2,1.4,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
,,North Avenue,,,,104995,6/20/13 0:00,7,5,5.9,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
,,Loyola,,,,98134,6/5/07 0:00,4.1,3.1,3.6,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,Rainbow,,,,113508,7/26/16 7:13,138,108,122.1,,1,7/26/16 7:14,41.758,-87.551,"(41.758, -87.551)"
,,Howard,,,,98662,6/13/07 0:00,95.7,125.4,109.5,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
,,12th Street,,,,107654,5/28/13 0:00,29.2,20.1,24.2,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
,,Osterman,,,,111292,8/17/12 0:00,83.6,116.2,98.6,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Montrose,,,,104022,7/7/07 0:00,81.6,101.7,91.1,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,North Shore,,,,99754,6/2/08 0:00,13.4,1,3.7,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
,,Juneway,,,,87634,6/22/10 0:00,1,1,1,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
4395,7/24/17 0:00,Foster,455,680,556.2,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
8987,8/6/18 0:00,South Shore,242,131,178.1,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
,,Leone,,,,89745,8/17/10 0:00,131.4,148.3,139.6,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
10168,8/31/18 11:55,Oak Street,187,324,246.1,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
,,South Shore,,,,108367,6/9/14 0:00,5,1,2.2,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
,,Juneway,,,,93977,7/23/15 0:00,5,6,5.5,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
9223,8/10/18 0:00,Howard,402,233,306,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
,,Ohio Street,,,,110009,7/10/12 0:00,66.3,65.7,66,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
10208,9/1/18 0:00,12th Street,38,91,58.8,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
,,Oakwood,,,,113844,8/16/16 8:45,328,308,317.8,,1,8/16/16 8:46,41.8211,-87.5976,"(41.8211, -87.5976)"
1464,7/27/16 11:32,12th Street,89,70,78.9,113534,7/27/16 6:48,138,365,224.4,,1,7/27/16 6:49,41.8638,-87.6083,"(41.8638, -87.6083)"
,,Juneway,,,,114016,8/26/16 8:45,11,11,11,,1,8/26/16 8:46,42.0224,-87.6674,"(42.0224, -87.6674)"
3472,6/28/17 0:00,Leone,148,116,131,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,South Shore,,,,105381,7/15/14 0:00,2420,1300,1773.7,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
,,Juneway,,,,98835,7/25/07 0:00,7.5,12.2,9.6,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
,,Ohio Street,,,,108968,5/24/13 0:00,228.2,224.7,226.4,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
,,Juneway,,,,107668,5/28/13 0:00,9.8,5.2,7.1,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
,,Montrose,,,,98196,6/8/07 0:00,3.1,1,1.8,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Juneway,,,,105786,6/13/12 0:00,12,17.1,14.3,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
,,Lane,,,,102002,7/2/08 0:00,12.1,48.5,24.2,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
3551,6/30/17 0:00,Foster,549,19,102.1,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
5233,8/17/17 0:00,Humboldt,1288,1282,1285,,,,,,,,,41.90643,-87.703717,"(41.90643, -87.703717)"
,,12th Street,,,,97118,7/27/12 0:00,73.8,55.6,64.1,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
,,Ohio Street,,,,107983,8/16/13 0:00,2,6,3.5,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
,,Rogers,,,,88540,7/29/10 0:00,56.3,62,59.1,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
,,Lane,,,,103170,5/30/06 0:00,1,1,1,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Foster,,,,112919,6/15/16 9:45,37,86,56.4,,1,6/15/16 9:46,41.9785,-87.6515,"(41.9785, -87.6515)"
,,Howard,,,,100797,6/18/08 0:00,4.1,2,2.9,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
,,North Avenue,,,,95164,8/19/15 0:00,18,15,16.4,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
,,Howard,,,,109713,7/2/14 0:00,9,24,14.7,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
6886,6/19/18 0:00,63rd Street,575,532,553.1,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
,,Oakwood,,,,89755,8/18/10 0:00,36.4,28.1,32,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
7699,7/9/18 0:00,Humboldt,4,45,13.4,,,,,,,,,41.90643,-87.703717,"(41.90643, -87.703717)"
,,Howard,,,,91820,7/10/09 0:00,22.6,8.6,13.9,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
,,Howard,,,,99414,7/16/07 0:00,39.9,43.5,41.7,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
,,63rd Street,,,,89633,8/12/10 0:00,31.1,150,68.3,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
,,Rogers,,,,100404,7/17/08 0:00,42,52.9,47.1,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
,,North Avenue,,,,104429,5/30/07 0:00,14.6,3.1,6.7,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
,,Foster,,,,87507,6/16/10 0:00,8.6,2,4.1,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
,,Calumet,,,,107843,8/5/13 0:00,26,25,25.5,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
,,12th Street,,,,112376,6/17/14 0:00,10,11,10.5,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
,,Rainbow,,,,103787,6/21/06 0:00,206.4,156.5,179.7,,,,41.758,-87.551,"(41.758, -87.551)"
2981,6/18/17 0:00,Oakwood,6,3,4.2,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
,,Foster,,,,98963,7/31/07 0:00,6.3,4.1,5.1,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
,,Loyola,,,,99297,7/11/07 0:00,31.7,15.6,22.2,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,Rogers,,,,93630,8/28/14 0:00,52,48,50,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
,,Ohio Street,,,,99824,8/28/08 0:00,47.1,37.3,41.9,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
,,South Shore,,,,105259,6/7/12 0:00,7.5,6.3,6.9,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
,,Loyola,,,,98992,8/1/07 0:00,10.9,4.1,6.7,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,Foster,,,,106012,7/19/13 0:00,2,6,3.5,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
8085,7/16/18 0:00,Calumet,425,90,195.6,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
,,Rogers,,,,101362,8/24/07 0:00,44.8,69.7,55.9,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
,,12th Street,,,,100955,8/17/07 0:00,26.2,34.1,29.9,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
,,Foster,,,,89365,5/23/11 0:00,9.8,33.1,18,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
,,South Shore,,,,110339,5/22/12 0:00,9.8,20.1,14,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
,,Rainbow,,,,95512,7/18/14 0:00,35,52,42.7,,,,41.758,-87.551,"(41.758, -87.551)"
9091,8/8/18 12:36,Humboldt,547,240,362.3,,,,,,,,,41.90643,-87.703717,"(41.90643, -87.703717)"
3118,6/22/17 0:00,South Shore,95,201,138.2,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
,,Fargo,,,,113923,8/19/16 8:46,3,2,2.4,,1,8/19/16 8:47,42.0161,-87.6647,"(42.0161, -87.6647)"
8888,8/3/18 0:00,Margaret T Burroughs (31st),202,57,107.3,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
,,Montrose,,,,103687,6/6/06 0:00,36.4,30.5,33.3,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Oak Street,,,,89360,5/23/11 0:00,118.7,27.2,56.8,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
,,North Avenue,,,,110736,8/9/12 0:00,93.4,90.8,92.1,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
,,South Shore,,,,112198,5/25/12 0:00,38.3,13,22.3,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
,,South Shore,,,,92362,8/3/09 0:00,16.4,18.9,17.6,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
,,Rainbow,,,,95594,6/8/15 0:00,1,1,1,,,,41.758,-87.551,"(41.758, -87.551)"
5430,8/23/17 0:00,Humboldt,333,288,309.7,,,,,,,,,41.90643,-87.703717,"(41.90643, -87.703717)"
,,North Avenue,,,,103096,6/28/07 0:00,120.1,214.3,160.4,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
,,Leone,,,,102972,8/24/06 0:00,1,1,1,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,Ohio Street,,,,106724,6/27/14 0:00,687,770,727.3,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
6067,5/29/18 12:08,Hartigan (Albion),115,22,50.3,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
,,57th Street,,,,94295,8/10/09 0:00,2419.6,2419.6,2419.6,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
,,Juneway,,,,106475,6/21/12 0:00,3,2,2.4,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
,,South Shore,,,,104215,6/26/06 0:00,2,5.1,3.2,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
,,Juneway,,,,97196,6/7/13 0:00,15,19,16.9,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
,,Montrose Dog,,,,94655,5/21/15 0:00,3,2,2.4,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
,,57th Street,,,,101917,6/4/09 0:00,24.1,19.9,21.9,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
,,Oakwood,,,,113275,7/11/16 10:15,15,14,14.5,,5,7/11/16 10:20,41.8211,-87.5976,"(41.8211, -87.5976)"
2096,8/28/16 12:28,South Shore,29,34,31.4,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
8311,7/20/18 11:54,Howard,255,249,252,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
,,North Shore,,,,104315,7/31/06 0:00,52.8,53.7,53.2,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
,,Ohio Street,,,,109657,6/30/14 0:00,5,8,6.3,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
,,North Avenue,,,,109743,8/17/11 0:00,21.6,9.8,14.5,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
2677,6/8/17 0:00,57th Street,685,70,219,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
6175,6/2/18 0:00,Oakwood,5,8,6.3,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
7967,7/13/18 0:00,57th Street,916,961,938.2,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
,,Osterman,,,,95378,8/24/15 0:00,41,54,47.1,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Rogers,,,,110021,7/10/12 0:00,63.1,31.9,44.9,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
6770,6/16/18 0:00,Humboldt,1622,1417,1516,,,,,,,,,41.90643,-87.703717,"(41.90643, -87.703717)"
6419,6/8/18 0:00,Osterman,270,49,115,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Foster,,,,88066,5/27/10 0:00,39.9,19.7,28,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
,,Juneway,,,,95697,8/28/15 0:00,16,7,10.6,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
,,North Avenue,,,,112765,6/6/16 11:45,33,16,23,,1,6/6/16 11:46,41.9148,-87.6273,"(41.9148, -87.6273)"
,,North Avenue,,,,102166,8/20/08 0:00,60.9,57.3,59.1,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
,,Calumet,,,,89570,8/9/10 0:00,172.5,209.8,190.2,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
,,Montrose,,,,89881,8/24/10 0:00,12.1,83,31.7,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Oak Street,,,,111519,6/12/12 0:00,43.5,23.1,31.7,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
,,Rogers,,,,99581,8/31/07 0:00,35.9,82.3,54.4,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
,,Howard,,,,114014,8/26/16 9:00,5,6,5.5,,1,8/26/16 9:01,42.0188,-87.6663,"(42.0188, -87.6663)"
,,12th Street,,,,91350,7/30/09 0:00,36.4,54.5,44.5,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
,,Oakwood,,,,94522,8/4/15 0:00,7,56,19.8,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
,,Rainbow,,,,100071,7/13/08 0:00,7.5,16.1,11,,,,41.758,-87.551,"(41.758, -87.551)"
,,Juneway,,,,105629,7/2/13 0:00,29,35,31.9,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
,,Foster,,,,100927,8/5/08 0:00,829.7,816.7,823.2,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
,,Howard,,,,87552,6/18/10 0:00,2.8,11,5.5,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
7828,7/10/18 0:00,Ohio Street,5,12,7.7,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
,,Oak Street,,,,92299,7/31/09 0:00,5.2,14.6,8.7,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
3634,7/2/17 0:00,Howard,0,8,0,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
,,Rainbow,,,,97112,7/27/12 0:00,139.6,101.2,118.9,,,,41.758,-87.551,"(41.758, -87.551)"
,,12th Street,,,,93125,7/7/15 0:00,687,866,771.3,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
,,Foster,,,,111829,7/5/13 0:00,18,25,21.2,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
,,Montrose,,,,102217,6/17/09 0:00,114.5,115.3,114.9,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Ohio Street,,,,99846,8/29/08 0:00,9.7,11,10.3,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
,,Juneway,,,,91431,6/23/09 0:00,21.8,20.1,20.9,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
2387,5/31/17 0:00,Calumet,7,15,10.2,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
6615,6/13/18 0:00,Montrose,98,58,75.4,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Montrose Dog,,,,106076,7/22/13 0:00,77,47,60.2,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
1097,7/8/16 11:46,Ohio Street,130,36,68.4,113253,7/8/16 7:09,81,35,53.2,,1,7/8/16 7:10,41.8935,-87.6152,"(41.8935, -87.6152)"
,,Rainbow,,,,99090,8/6/07 0:00,248.1,93.1,152,,,,41.758,-87.551,"(41.758, -87.551)"
1549,7/30/16 13:02,12th Street,6441,5575,5992.4,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
,,Rainbow,,,,88623,8/3/10 0:00,1203.3,1986.3,1546,,,,41.758,-87.551,"(41.758, -87.551)"
10091,8/30/18 0:00,Ohio Street,106,167,133,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
,,North Avenue,,,,112587,8/6/12 0:00,6.3,6.3,6.3,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
,,Foster,,,,109993,7/9/12 0:00,64.4,52.1,57.9,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
,,Montrose Dog,,,,109052,6/2/13 0:00,249,248,248.5,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
5433,8/23/17 0:00,Marion Mahony Griffin (Jarvis),659,1297,924.5,,,,,,,,,42.0161,-87.6647,"(42.0161, -87.6647)"
,,Montrose,,,,105387,6/12/12 0:00,78.4,78.9,78.6,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
4718,8/3/17 0:00,Hartigan (Albion),315,482,389.7,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
,,Montrose,,,,102609,6/9/09 0:00,66.3,53.7,59.7,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Lane,,,,102339,7/7/08 0:00,6.3,4.1,5.1,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,63rd Street,,,,107954,8/15/13 0:00,157,178,167.2,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
,,Leone,,,,96081,8/3/11 0:00,65.7,186,110.5,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,Calumet,,,,92926,8/12/14 0:00,261,345,300.1,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
,,South Shore,,,,92199,8/31/09 0:00,27.5,18.7,22.7,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
,,Oakwood,,,,91302,7/28/09 0:00,30.9,7.5,15.2,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
,,Calumet,,,,109961,8/5/14 0:00,43,27,34.1,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
6180,6/2/18 0:00,Hartigan (Albion),524,513,518.5,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
6008,5/26/18 12:49,Oak Street,86,121,102,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
,,Oak Street,,,,88183,6/2/10 0:00,22.6,17.5,19.9,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
,,Osterman,,,,90784,7/15/10 0:00,139.6,126.6,132.9,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Ohio Street,,,,104970,6/19/13 0:00,21,15,17.7,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
,,Montrose,,,,92586,5/29/09 0:00,1,1,1,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Oakwood,,,,108987,5/25/13 0:00,23,23,23,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
1531,8/4/16 12:49,Montrose,215,87,136.8,113669,8/4/16 6:35,108,,10.4,,1,8/4/16 6:36,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Lane,,,,102738,5/26/06 0:00,9.7,1,3.1,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,North Avenue,,,,111357,8/20/12 0:00,39.3,59.1,48.2,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
,,South Shore,,,,113487,7/25/16 9:35,10,13,11.4,,5,7/25/16 9:40,41.7689,-87.5636,"(41.7689, -87.5636)"
,,Rogers,,,,108255,5/22/14 0:00,921,3,52.6,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
